dt,price_gbp,crypto
2019-05-24 00:00:00.000,6208.363496830867,bitcoin
2019-05-25 00:00:00.000,6274.382303631952,bitcoin
2019-05-26 00:00:00.000,6322.357549764375,bitcoin
2019-05-27 00:00:00.000,6782.242700505784,bitcoin
2019-05-28 00:00:00.000,6952.095128434776,bitcoin
2019-05-29 00:00:00.000,6894.740329187968,bitcoin
2019-05-30 00:00:00.000,6849.312247013895,bitcoin
2019-05-31 00:00:00.000,6591.941153594186,bitcoin
2019-06-01 00:00:00.000,6785.051394773808,bitcoin
2019-06-02 00:00:00.000,6768.131879266399,bitcoin
2019-06-03 00:00:00.000,6919.130217773591,bitcoin
2019-06-04 00:00:00.000,6454.529798437363,bitcoin
2019-06-05 00:00:00.000,6049.864683154096,bitcoin
2019-06-06 00:00:00.000,6156.889380579292,bitcoin
2019-06-07 00:00:00.000,6160.284774175071,bitcoin
2019-06-08 00:00:00.000,6309.26905734924,bitcoin
2019-06-09 00:00:00.000,6235.806730008135,bitcoin
2019-06-10 00:00:00.000,6026.902590846291,bitcoin
2019-06-11 00:00:00.000,6305.9911719208485,bitcoin
2019-06-12 00:00:00.000,6207.050518960564,bitcoin
2019-06-13 00:00:00.000,6416.881183977141,bitcoin
2019-06-14 00:00:00.000,6488.5524759727505,bitcoin
2019-06-15 00:00:00.000,6887.083009782177,bitcoin
2019-06-16 00:00:00.000,7005.018368784133,bitcoin
2019-06-17 00:00:00.000,7129.971481796777,bitcoin
2019-06-18 00:00:00.000,7427.0031522416475,bitcoin
2019-06-19 00:00:00.000,7236.722402812219,bitcoin
2019-06-20 00:00:00.000,7339.598024128362,bitcoin
2019-06-21 00:00:00.000,7514.0461471325125,bitcoin
2019-06-22 00:00:00.000,7940.939092573242,bitcoin
2019-06-23 00:00:00.000,8401.276426451928,bitcoin
2019-06-24 00:00:00.000,8507.429375036147,bitcoin
2019-06-25 00:00:00.000,8670.82335285714,bitcoin
2019-06-26 00:00:00.000,9305.637113826877,bitcoin
2019-06-27 00:00:00.000,10238.346757248955,bitcoin
2019-06-28 00:00:00.000,8820.0256003011,bitcoin
2019-06-29 00:00:00.000,9729.948993248076,bitcoin
2019-06-30 00:00:00.000,9430.901824626577,bitcoin
2019-07-01 00:00:00.000,8574.681397293878,bitcoin
2019-07-02 00:00:00.000,8414.272765878284,bitcoin
2019-07-03 00:00:00.000,8591.185964144433,bitcoin
2019-07-04 00:00:00.000,9518.823406839523,bitcoin
2019-07-05 00:00:00.000,8925.122101996201,bitcoin
2019-07-06 00:00:00.000,8775.021235260147,bitcoin
2019-07-07 00:00:00.000,9007.733437827277,bitcoin
2019-07-08 00:00:00.000,9130.583270436855,bitcoin
2019-07-09 00:00:00.000,9795.365121747986,bitcoin
2019-07-10 00:00:00.000,10067.534686728233,bitcoin
2019-07-11 00:00:00.000,9728.44673415198,bitcoin
2019-07-12 00:00:00.000,9091.426204135392,bitcoin
2019-07-13 00:00:00.000,9389.585337528282,bitcoin
2019-07-14 00:00:00.000,9082.512700095007,bitcoin
2019-07-15 00:00:00.000,8180.490065790842,bitcoin
2019-07-16 00:00:00.000,8717.215494460645,bitcoin
2019-07-17 00:00:00.000,7685.785950606881,bitcoin
2019-07-18 00:00:00.000,7767.948322577008,bitcoin
2019-07-19 00:00:00.000,8481.111035458816,bitcoin
2019-07-20 00:00:00.000,8428.199023075931,bitcoin
2019-07-21 00:00:00.000,8618.045802121482,bitcoin
2019-07-22 00:00:00.000,8477.325765759751,bitcoin
2019-07-23 00:00:00.000,8291.896823017429,bitcoin
2019-07-24 00:00:00.000,7989.366824726655,bitcoin
2019-07-25 00:00:00.000,7849.273754606249,bitcoin
2019-07-26 00:00:00.000,7931.755965226804,bitcoin
2019-07-27 00:00:00.000,7951.186083485484,bitcoin
2019-07-28 00:00:00.000,7629.519931453323,bitcoin
2019-07-29 00:00:00.000,7702.871470942043,bitcoin
2019-07-30 00:00:00.000,7784.183057621875,bitcoin
2019-07-31 00:00:00.000,7865.552207240091,bitcoin
2019-08-01 00:00:00.000,8280.557879576365,bitcoin
2019-08-02 00:00:00.000,8545.222677954565,bitcoin
2019-08-03 00:00:00.000,8658.13805947776,bitcoin
2019-08-04 00:00:00.000,8873.60419019362,bitcoin
2019-08-05 00:00:00.000,9013.161726073347,bitcoin
2019-08-06 00:00:00.000,9721.800916599666,bitcoin
2019-08-07 00:00:00.000,9461.136242069157,bitcoin
2019-08-08 00:00:00.000,9859.668008344315,bitcoin
2019-08-09 00:00:00.000,9901.315588822765,bitcoin
2019-08-10 00:00:00.000,9845.922926931162,bitcoin
2019-08-11 00:00:00.000,9410.038882903105,bitcoin
2019-08-12 00:00:00.000,9609.771880771603,bitcoin
2019-08-13 00:00:00.000,9421.562312851014,bitcoin
2019-08-14 00:00:00.000,9041.550599676824,bitcoin
2019-08-15 00:00:00.000,8305.31724836101,bitcoin
2019-08-16 00:00:00.000,8517.03785717482,bitcoin
2019-08-17 00:00:00.000,8497.93435538493,bitcoin
2019-08-18 00:00:00.000,8414.992085401494,bitcoin
2019-08-19 00:00:00.000,8479.962867403123,bitcoin
2019-08-20 00:00:00.000,8985.886188157125,bitcoin
2019-08-21 00:00:00.000,8833.167540770952,bitcoin
2019-08-22 00:00:00.000,8345.696520442667,bitcoin
2019-08-23 00:00:00.000,8264.580357561239,bitcoin
2019-08-24 00:00:00.000,8458.63366101448,bitcoin
2019-08-25 00:00:00.000,8263.417015095747,bitcoin
2019-08-26 00:00:00.000,8228.879087901018,bitcoin
2019-08-27 00:00:00.000,8455.373779881576,bitcoin
2019-08-28 00:00:00.000,8276.67213136589,bitcoin
2019-08-29 00:00:00.000,7984.194744740076,bitcoin
2019-08-30 00:00:00.000,7784.047705415643,bitcoin
2019-08-31 00:00:00.000,7886.318936255196,bitcoin
2019-09-01 00:00:00.000,7901.370946086693,bitcoin
2019-09-02 00:00:00.000,8001.0372125686645,bitcoin
2019-09-03 00:00:00.000,8557.785785453427,bitcoin
2019-09-04 00:00:00.000,8783.56692233547,bitcoin
2019-09-05 00:00:00.000,8634.8928914987,bitcoin
2019-09-06 00:00:00.000,8577.324446700453,bitcoin
2019-09-07 00:00:00.000,8426.544211966415,bitcoin
2019-09-08 00:00:00.000,8516.013699630668,bitcoin
2019-09-09 00:00:00.000,8469.824885334343,bitcoin
2019-09-10 00:00:00.000,8362.354184424355,bitcoin
2019-09-11 00:00:00.000,8190.643729452871,bitcoin
2019-09-12 00:00:00.000,8229.688151663719,bitcoin
2019-09-13 00:00:00.000,8435.439250626803,bitcoin
2019-09-14 00:00:00.000,8281.187718288484,bitcoin
2019-09-15 00:00:00.000,8275.656989081506,bitcoin
2019-09-16 00:00:00.000,8246.714513554884,bitcoin
2019-09-17 00:00:00.000,8264.518665892196,bitcoin
2019-09-18 00:00:00.000,8161.41612420618,bitcoin
2019-09-19 00:00:00.000,8145.034309833043,bitcoin
2019-09-20 00:00:00.000,8186.426805521775,bitcoin
2019-09-21 00:00:00.000,8160.820793725111,bitcoin
2019-09-22 00:00:00.000,8015.504940054302,bitcoin
2019-09-23 00:00:00.000,8052.35278847772,bitcoin
2019-09-24 00:00:00.000,7800.63285636491,bitcoin
2019-09-25 00:00:00.000,6970.560238262006,bitcoin
2019-09-26 00:00:00.000,6834.700738301865,bitcoin
2019-09-27 00:00:00.000,6570.127071632675,bitcoin
2019-09-28 00:00:00.000,6658.654081744863,bitcoin
2019-09-29 00:00:00.000,6692.3610540573145,bitcoin
2019-09-30 00:00:00.000,6560.131998554414,bitcoin
2019-10-01 00:00:00.000,6730.647135562954,bitcoin
2019-10-02 00:00:00.000,6801.758512706834,bitcoin
2019-10-03 00:00:00.000,6787.304727306066,bitcoin
2019-10-04 00:00:00.000,6629.63366470324,bitcoin
2019-10-05 00:00:00.000,6613.5507498408715,bitcoin
2019-10-06 00:00:00.000,6599.302722238901,bitcoin
2019-10-07 00:00:00.000,6398.191034305253,bitcoin
2019-10-08 00:00:00.000,6658.814533471032,bitcoin
2019-10-09 00:00:00.000,6695.077620943087,bitcoin
2019-10-10 00:00:00.000,7019.047203758424,bitcoin
2019-10-11 00:00:00.000,6885.944381296524,bitcoin
2019-10-12 00:00:00.000,6546.329422246835,bitcoin
2019-10-13 00:00:00.000,6570.546552820546,bitcoin
2019-10-14 00:00:00.000,6570.620247622555,bitcoin
2019-10-15 00:00:00.000,6620.959698031124,bitcoin
2019-10-16 00:00:00.000,6407.42392095678,bitcoin
2019-10-17 00:00:00.000,6247.090484582233,bitcoin
2019-10-18 00:00:00.000,6279.229854488624,bitcoin
2019-10-19 00:00:00.000,6130.004442764698,bitcoin
2019-10-20 00:00:00.000,6124.21762544854,bitcoin
2019-10-21 00:00:00.000,6365.585213173876,bitcoin
2019-10-22 00:00:00.000,6337.777385960392,bitcoin
2019-10-23 00:00:00.000,6244.805666137282,bitcoin
2019-10-24 00:00:00.000,5780.2558164144675,bitcoin
2019-10-25 00:00:00.000,5790.395605395037,bitcoin
2019-10-26 00:00:00.000,6747.008753831184,bitcoin
2019-10-27 00:00:00.000,7185.812513601875,bitcoin
2019-10-28 00:00:00.000,7407.252270108113,bitcoin
2019-10-29 00:00:00.000,7187.013864858637,bitcoin
2019-10-30 00:00:00.000,7311.698900595137,bitcoin
2019-10-31 00:00:00.000,7108.853920479653,bitcoin
2019-11-01 00:00:00.000,7074.497688886314,bitcoin
2019-11-02 00:00:00.000,7134.658844500884,bitcoin
2019-11-03 00:00:00.000,7188.095646844221,bitcoin
2019-11-04 00:00:00.000,7114.526768872104,bitcoin
2019-11-05 00:00:00.000,7276.211204645752,bitcoin
2019-11-06 00:00:00.000,7220.791744161821,bitcoin
2019-11-07 00:00:00.000,7264.559080513831,bitcoin
2019-11-08 00:00:00.000,7191.865845712699,bitcoin
2019-11-09 00:00:00.000,6885.242729309043,bitcoin
2019-11-10 00:00:00.000,6896.113654460713,bitcoin
2019-11-11 00:00:00.000,7068.652613090343,bitcoin
2019-11-12 00:00:00.000,6790.73213240396,bitcoin
2019-11-13 00:00:00.000,6851.6530551862215,bitcoin
2019-11-14 00:00:00.000,6823.755189838244,bitcoin
2019-11-15 00:00:00.000,6716.826792044462,bitcoin
2019-11-16 00:00:00.000,6572.201857984142,bitcoin
2019-11-17 00:00:00.000,6584.556201306699,bitcoin
2019-11-18 00:00:00.000,6585.170153983231,bitcoin
2019-11-19 00:00:00.000,6334.729132185743,bitcoin
2019-11-20 00:00:00.000,6295.369969082021,bitcoin
2019-11-21 00:00:00.000,6263.7712441296035,bitcoin
2019-11-22 00:00:00.000,5908.00889818188,bitcoin
2019-11-23 00:00:00.000,5682.1330280791235,bitcoin
2019-11-24 00:00:00.000,5695.12508344739,bitcoin
2019-11-25 00:00:00.000,5398.071502230131,bitcoin
2019-11-26 00:00:00.000,5519.452762728909,bitcoin
2019-11-27 00:00:00.000,5565.221559035283,bitcoin
2019-11-28 00:00:00.000,5787.935492229533,bitcoin
2019-11-29 00:00:00.000,5761.368771386862,bitcoin
2019-11-30 00:00:00.000,5972.436525135767,bitcoin
2019-12-01 00:00:00.000,5845.213570519863,bitcoin
2019-12-02 00:00:00.000,5735.991217814243,bitcoin
2019-12-03 00:00:00.000,5648.659374383596,bitcoin
2019-12-04 00:00:00.000,5605.349655859632,bitcoin
2019-12-05 00:00:00.000,5499.845506920102,bitcoin
2019-12-06 00:00:00.000,5603.285704191672,bitcoin
2019-12-07 00:00:00.000,5733.0430303338835,bitcoin
2019-12-08 00:00:00.000,5704.588639173949,bitcoin
2019-12-09 00:00:00.000,5714.3087564176885,bitcoin
2019-12-10 00:00:00.000,5589.059990662224,bitcoin
2019-12-11 00:00:00.000,5509.904769415297,bitcoin
2019-12-12 00:00:00.000,5452.612219897147,bitcoin
2019-12-13 00:00:00.000,5343.96870989573,bitcoin
2019-12-14 00:00:00.000,5435.9692908256375,bitcoin
2019-12-15 00:00:00.000,5311.751341085374,bitcoin
2019-12-16 00:00:00.000,5323.119464724099,bitcoin
2019-12-17 00:00:00.000,5202.69863150879,bitcoin
2019-12-18 00:00:00.000,5051.481727930461,bitcoin
2019-12-19 00:00:00.000,5559.14529800611,bitcoin
2019-12-20 00:00:00.000,5494.974672523038,bitcoin
2019-12-21 00:00:00.000,5525.351238764762,bitcoin
2019-12-22 00:00:00.000,5491.605730648577,bitcoin
2019-12-23 00:00:00.000,5758.0933776368465,bitcoin
2019-12-24 00:00:00.000,5667.284097164986,bitcoin
2019-12-25 00:00:00.000,5619.268118453111,bitcoin
2019-12-26 00:00:00.000,5553.641283004456,bitcoin
2019-12-27 00:00:00.000,5546.795561126159,bitcoin
2019-12-28 00:00:00.000,5540.996766319753,bitcoin
2019-12-29 00:00:00.000,5587.070016166998,bitcoin
2019-12-30 00:00:00.000,5646.450463895742,bitcoin
2019-12-31 00:00:00.000,5520.993575456998,bitcoin
2020-01-01 00:00:00.000,5425.8655525437825,bitcoin
2020-01-02 00:00:00.000,5428.759766421415,bitcoin
2020-01-03 00:00:00.000,5298.064812443867,bitcoin
2020-01-04 00:00:00.000,5581.0933309999455,bitcoin
2020-01-05 00:00:00.000,5620.105703014726,bitcoin
2020-01-06 00:00:00.000,5618.840634439511,bitcoin
2020-01-07 00:00:00.000,5872.854037705092,bitcoin
2020-01-08 00:00:00.000,6214.180255219536,bitcoin
2020-01-09 00:00:00.000,6139.72558939865,bitcoin
2020-01-10 00:00:00.000,5993.083432584671,bitcoin
2020-01-11 00:00:00.000,6261.397502220511,bitcoin
2020-01-12 00:00:00.000,6132.714856231647,bitcoin
2020-01-13 00:00:00.000,6264.318719684818,bitcoin
2020-01-14 00:00:00.000,6244.882617397284,bitcoin
2020-01-15 00:00:00.000,6759.247366318511,bitcoin
2020-01-16 00:00:00.000,6765.159809643837,bitcoin
2020-01-17 00:00:00.000,6668.459817645315,bitcoin
2020-01-18 00:00:00.000,6839.977297566544,bitcoin
2020-01-19 00:00:00.000,6843.306928858703,bitcoin
2020-01-20 00:00:00.000,6682.95480026323,bitcoin
2020-01-21 00:00:00.000,6637.270297057537,bitcoin
2020-01-22 00:00:00.000,6687.765420486681,bitcoin
2020-01-23 00:00:00.000,6592.690400555662,bitcoin
2020-01-24 00:00:00.000,6414.5996042550105,bitcoin
2020-01-25 00:00:00.000,6449.440920217703,bitcoin
2020-01-26 00:00:00.000,6385.627209917889,bitcoin
2020-01-27 00:00:00.000,6580.795032315043,bitcoin
2020-01-28 00:00:00.000,6799.795163205604,bitcoin
2020-01-29 00:00:00.000,7156.337639288984,bitcoin
2020-01-30 00:00:00.000,7124.561685656214,bitcoin
2020-01-31 00:00:00.000,7267.421614021982,bitcoin
2020-02-01 00:00:00.000,7050.762585712466,bitcoin
2020-02-02 00:00:00.000,7090.882050500548,bitcoin
2020-02-03 00:00:00.000,7084.851253486527,bitcoin
2020-02-04 00:00:00.000,7162.351904444471,bitcoin
2020-02-05 00:00:00.000,7044.911891362034,bitcoin
2020-02-06 00:00:00.000,7381.03201602245,bitcoin
2020-02-07 00:00:00.000,7537.008650650533,bitcoin
2020-02-08 00:00:00.000,7604.136814957012,bitcoin
2020-02-09 00:00:00.000,7674.947109919415,bitcoin
2020-02-10 00:00:00.000,7873.00135392553,bitcoin
2020-02-11 00:00:00.000,7658.039545213355,bitcoin
2020-02-12 00:00:00.000,7894.798070655018,bitcoin
2020-02-13 00:00:00.000,7972.886359966682,bitcoin
2020-02-14 00:00:00.000,7834.872001031381,bitcoin
2020-02-15 00:00:00.000,7909.925720975543,bitcoin
2020-02-16 00:00:00.000,7583.4002086226965,bitcoin
2020-02-17 00:00:00.000,7618.723390212601,bitcoin
2020-02-18 00:00:00.000,7475.67284559907,bitcoin
2020-02-19 00:00:00.000,7795.246505561456,bitcoin
2020-02-20 00:00:00.000,7442.022932421041,bitcoin
2020-02-21 00:00:00.000,7458.389367816421,bitcoin
2020-02-22 00:00:00.000,7463.173562451386,bitcoin
2020-02-23 00:00:00.000,7452.05886991536,bitcoin
2020-02-24 00:00:00.000,7679.063781639389,bitcoin
2020-02-25 00:00:00.000,7482.934936886807,bitcoin
2020-02-26 00:00:00.000,7187.138603538897,bitcoin
2020-02-27 00:00:00.000,6818.731794773645,bitcoin
2020-02-28 00:00:00.000,6812.936310923675,bitcoin
2020-02-29 00:00:00.000,6798.995476574474,bitcoin
2020-03-01 00:00:00.000,6670.818333146562,bitcoin
2020-03-02 00:00:00.000,6704.022522117287,bitcoin
2020-03-03 00:00:00.000,6975.082164858147,bitcoin
2020-03-04 00:00:00.000,6829.793897211773,bitcoin
2020-03-05 00:00:00.000,6804.268779072047,bitcoin
2020-03-06 00:00:00.000,6978.622532718185,bitcoin
2020-03-07 00:00:00.000,7001.528941706535,bitcoin
2020-03-08 00:00:00.000,6822.131246849579,bitcoin
2020-03-09 00:00:00.000,6138.7784517640375,bitcoin
2020-03-10 00:00:00.000,6056.523711171825,bitcoin
2020-03-11 00:00:00.000,6123.929610193584,bitcoin
2020-03-12 00:00:00.000,6190.921326205171,bitcoin
2020-03-13 00:00:00.000,4092.046073670216,bitcoin
2020-03-14 00:00:00.000,4517.37575575595,bitcoin
2020-03-15 00:00:00.000,4249.54326983645,bitcoin
2020-03-16 00:00:00.000,4348.553521019584,bitcoin
2020-03-17 00:00:00.000,4102.152891640887,bitcoin
2020-03-18 00:00:00.000,4447.890228551406,bitcoin
2020-03-19 00:00:00.000,4619.719768447133,bitcoin
2020-03-20 00:00:00.000,5369.09260530581,bitcoin
2020-03-21 00:00:00.000,5318.11398520448,bitcoin
2020-03-22 00:00:00.000,5275.339214153433,bitcoin
2020-03-23 00:00:00.000,5033.302370736277,bitcoin
2020-03-24 00:00:00.000,5570.536610889237,bitcoin
2020-03-25 00:00:00.000,5708.405528905375,bitcoin
2020-03-26 00:00:00.000,5660.714382793433,bitcoin
2020-03-27 00:00:00.000,5550.778345409727,bitcoin
2020-03-28 00:00:00.000,5136.750780749345,bitcoin
2020-03-29 00:00:00.000,5022.077270107134,bitcoin
2020-03-30 00:00:00.000,4750.654591710618,bitcoin
2020-03-31 00:00:00.000,5179.52655801365,bitcoin
2020-04-01 00:00:00.000,5173.711183753447,bitcoin
2020-04-02 00:00:00.000,5364.08439256901,bitcoin
2020-04-03 00:00:00.000,5494.211169833307,bitcoin
2020-04-04 00:00:00.000,5488.587301135196,bitcoin
2020-04-05 00:00:00.000,5591.768900693504,bitcoin
2020-04-06 00:00:00.000,5554.890695114693,bitcoin
2020-04-07 00:00:00.000,5964.094826909902,bitcoin
2020-04-08 00:00:00.000,5832.027606264153,bitcoin
2020-04-09 00:00:00.000,5924.994368795215,bitcoin
2020-04-10 00:00:00.000,5857.117136767724,bitcoin
2020-04-11 00:00:00.000,5514.251008685409,bitcoin
2020-04-12 00:00:00.000,5526.454098881963,bitcoin
2020-04-13 00:00:00.000,5547.809926943954,bitcoin
2020-04-14 00:00:00.000,5473.6392578719,bitcoin
2020-04-15 00:00:00.000,5433.028154205065,bitcoin
2020-04-16 00:00:00.000,5294.768022803882,bitcoin
2020-04-17 00:00:00.000,5653.483021893265,bitcoin
2020-04-18 00:00:00.000,5623.931764196951,bitcoin
2020-04-19 00:00:00.000,5789.605296949257,bitcoin
2020-04-20 00:00:00.000,5706.599677446922,bitcoin
2020-04-21 00:00:00.000,5510.29393494393,bitcoin
2020-04-22 00:00:00.000,5563.0836907331595,bitcoin
2020-04-23 00:00:00.000,5770.408188365504,bitcoin
2020-04-24 00:00:00.000,5977.124095063159,bitcoin
2020-04-25 00:00:00.000,6062.026985580491,bitcoin
2020-04-26 00:00:00.000,6096.687912664569,bitcoin
2020-04-27 00:00:00.000,6213.390340124013,bitcoin
2020-04-28 00:00:00.000,6258.1256171364885,bitcoin
2020-04-29 00:00:00.000,6240.720417271576,bitcoin
2020-04-30 00:00:00.000,7010.689582870362,bitcoin
2020-05-01 00:00:00.000,6846.316527554379,bitcoin
2020-05-02 00:00:00.000,7058.725154084643,bitcoin
2020-05-03 00:00:00.000,7171.897924453547,bitcoin
2020-05-04 00:00:00.000,7136.5013505703755,bitcoin
2020-05-05 00:00:00.000,7140.5140570734575,bitcoin
2020-05-06 00:00:00.000,7235.904436160474,bitcoin
2020-05-07 00:00:00.000,7420.227681204862,bitcoin
2020-05-08 00:00:00.000,8050.342785088961,bitcoin
2020-05-09 00:00:00.000,7917.362101260932,bitcoin
2020-05-10 00:00:00.000,7711.415553073615,bitcoin
2020-05-11 00:00:00.000,7050.198053710918,bitcoin
2020-05-12 00:00:00.000,6978.143769259806,bitcoin
2020-05-13 00:00:00.000,7170.316674578926,bitcoin
2020-05-14 00:00:00.000,7584.643312696679,bitcoin
2020-05-15 00:00:00.000,8008.017096687348,bitcoin
2020-05-16 00:00:00.000,7691.283970169778,bitcoin
2020-05-17 00:00:00.000,7745.81421920495,bitcoin
2020-05-18 00:00:00.000,7998.885752541347,bitcoin
2020-05-19 00:00:00.000,7959.949840224468,bitcoin
2020-05-20 00:00:00.000,7963.83432277749,bitcoin
2020-05-21 00:00:00.000,7785.319220709378,bitcoin
2020-05-22 00:00:00.000,7412.372085147075,bitcoin
2020-05-23 00:00:00.000,7505.938297659112,bitcoin
2020-05-24 00:00:00.000,7537.660809398429,bitcoin
2020-05-25 00:00:00.000,7165.459682511775,bitcoin
2020-05-26 00:00:00.000,7283.161442145973,bitcoin
2020-05-27 00:00:00.000,7166.3693809021,bitcoin
2020-05-28 00:00:00.000,7480.934067706683,bitcoin
2020-05-29 00:00:00.000,7748.592064279104,bitcoin
2020-05-30 00:00:00.000,7637.31558066207,bitcoin
2020-05-31 00:00:00.000,7828.173523703804,bitcoin
2020-06-01 00:00:00.000,7666.53498983725,bitcoin
2020-06-02 00:00:00.000,8143.3228374650025,bitcoin
2020-06-03 00:00:00.000,7563.2106115402175,bitcoin
2020-06-04 00:00:00.000,7671.110145654719,bitcoin
2020-06-05 00:00:00.000,7716.34724521566,bitcoin
2020-06-06 00:00:00.000,7607.931346226254,bitcoin
2020-06-07 00:00:00.000,7629.271442257882,bitcoin
2020-06-08 00:00:00.000,7653.412560477881,bitcoin
2020-06-09 00:00:00.000,7674.496204836776,bitcoin
2020-06-10 00:00:00.000,7682.863120155669,bitcoin
2020-06-11 00:00:00.000,7760.44587648359,bitcoin
2020-06-12 00:00:00.000,7412.759275155809,bitcoin
2020-06-13 00:00:00.000,7548.752102509589,bitcoin
2020-06-14 00:00:00.000,7548.704399262368,bitcoin
2020-06-15 00:00:00.000,7471.357414812077,bitcoin
2020-06-16 00:00:00.000,7468.242809635105,bitcoin
2020-06-17 00:00:00.000,7573.431076857809,bitcoin
2020-06-18 00:00:00.000,7540.586178790504,bitcoin
2020-06-19 00:00:00.000,7562.902306626688,bitcoin
2020-06-20 00:00:00.000,7541.414826381478,bitcoin
2020-06-21 00:00:00.000,7579.853922665985,bitcoin
2020-06-22 00:00:00.000,7530.435589598077,bitcoin
2020-06-23 00:00:00.000,7746.198604738886,bitcoin
2020-06-24 00:00:00.000,7684.193943649524,bitcoin
2020-06-25 00:00:00.000,7482.8898163683,bitcoin
2020-06-26 00:00:00.000,7452.2271285578145,bitcoin
2020-06-27 00:00:00.000,7429.1713670128975,bitcoin
2020-06-28 00:00:00.000,7305.509056908641,bitcoin
2020-06-29 00:00:00.000,7403.732949448668,bitcoin
2020-06-30 00:00:00.000,7458.612415671869,bitcoin
2020-07-01 00:00:00.000,7385.271307459212,bitcoin
2020-07-02 00:00:00.000,7403.488970538746,bitcoin
2020-07-03 00:00:00.000,7292.742756388716,bitcoin
2020-07-04 00:00:00.000,7266.832558992103,bitcoin
2020-07-05 00:00:00.000,7315.715325430674,bitcoin
2020-07-06 00:00:00.000,7283.911369919798,bitcoin
2020-07-07 00:00:00.000,7477.488666674512,bitcoin
2020-07-08 00:00:00.000,7376.254326970768,bitcoin
2020-07-09 00:00:00.000,7478.392300899341,bitcoin
2020-07-10 00:00:00.000,7325.5485136061025,bitcoin
2020-07-11 00:00:00.000,7354.815344398303,bitcoin
2020-07-12 00:00:00.000,7315.756520635629,bitcoin
2020-07-13 00:00:00.000,7363.00883291446,bitcoin
2020-07-14 00:00:00.000,7357.532081254874,bitcoin
2020-07-15 00:00:00.000,7358.884878333568,bitcoin
2020-07-16 00:00:00.000,7308.710171304991,bitcoin
2020-07-17 00:00:00.000,7274.586838544886,bitcoin
2020-07-18 00:00:00.000,7286.436716971142,bitcoin
2020-07-19 00:00:00.000,7296.086540119431,bitcoin
2020-07-20 00:00:00.000,7320.754521249048,bitcoin
2020-07-21 00:00:00.000,7237.145963621739,bitcoin
2020-07-22 00:00:00.000,7369.647262967152,bitcoin
2020-07-23 00:00:00.000,7471.57419247847,bitcoin
2020-07-24 00:00:00.000,7530.413954008899,bitcoin
2020-07-25 00:00:00.000,7451.907051623021,bitcoin
2020-07-26 00:00:00.000,7576.768447026119,bitcoin
2020-07-27 00:00:00.000,7755.704220948886,bitcoin
2020-07-28 00:00:00.000,8507.468977252109,bitcoin
2020-07-29 00:00:00.000,8437.777306952341,bitcoin
2020-07-30 00:00:00.000,8541.95939540597,bitcoin
2020-07-31 00:00:00.000,8479.774779523916,bitcoin
2020-08-01 00:00:00.000,8655.133709312542,bitcoin
2020-08-02 00:00:00.000,9026.956026840595,bitcoin
2020-08-03 00:00:00.000,8452.367242419134,bitcoin
2020-08-04 00:00:00.000,8588.061778926862,bitcoin
2020-08-05 00:00:00.000,8550.38740552896,bitcoin
2020-08-06 00:00:00.000,8928.32091572252,bitcoin
2020-08-07 00:00:00.000,8956.557270830499,bitcoin
2020-08-08 00:00:00.000,8867.034524301847,bitcoin
2020-08-09 00:00:00.000,8995.508264119242,bitcoin
2020-08-10 00:00:00.000,8950.314290479888,bitcoin
2020-08-11 00:00:00.000,9072.763129176905,bitcoin
2020-08-12 00:00:00.000,8731.986162213012,bitcoin
2020-08-13 00:00:00.000,8875.632968732421,bitcoin
2020-08-14 00:00:00.000,9041.418560564834,bitcoin
2020-08-15 00:00:00.000,8999.646469515405,bitcoin
2020-08-16 00:00:00.000,9066.52031520784,bitcoin
2020-08-17 00:00:00.000,9081.650549399168,bitcoin
2020-08-18 00:00:00.000,9363.29006080177,bitcoin
2020-08-19 00:00:00.000,9018.395298755051,bitcoin
2020-08-20 00:00:00.000,8951.001728338499,bitcoin
2020-08-21 00:00:00.000,8972.257601544608,bitcoin
2020-08-22 00:00:00.000,8798.234356562773,bitcoin
2020-08-23 00:00:00.000,8920.419757908227,bitcoin
2020-08-24 00:00:00.000,8893.274655830253,bitcoin
2020-08-25 00:00:00.000,8997.267336300221,bitcoin
2020-08-26 00:00:00.000,8628.922245610827,bitcoin
2020-08-27 00:00:00.000,8674.432404949232,bitcoin
2020-08-28 00:00:00.000,8560.43597413115,bitcoin
2020-08-29 00:00:00.000,8627.589290364605,bitcoin
2020-08-30 00:00:00.000,8599.68729307354,bitcoin
2020-08-31 00:00:00.000,8760.892731402366,bitcoin
2020-09-01 00:00:00.000,8733.267912291154,bitcoin
2020-09-02 00:00:00.000,8877.252037301963,bitcoin
2020-09-03 00:00:00.000,8551.713318447106,bitcoin
2020-09-04 00:00:00.000,7689.170235242823,bitcoin
2020-09-05 00:00:00.000,7895.529633833017,bitcoin
2020-09-06 00:00:00.000,7664.577925182164,bitcoin
2020-09-07 00:00:00.000,7746.0876640645765,bitcoin
2020-09-08 00:00:00.000,7871.13755420464,bitcoin
2020-09-09 00:00:00.000,7808.0571585974885,bitcoin
2020-09-10 00:00:00.000,7868.8610821184175,bitcoin
2020-09-11 00:00:00.000,8073.544675788384,bitcoin
2020-09-12 00:00:00.000,8111.152111610309,bitcoin
2020-09-13 00:00:00.000,8158.953287531282,bitcoin
2020-09-14 00:00:00.000,8066.906370732552,bitcoin
2020-09-15 00:00:00.000,8296.976822808701,bitcoin
